state,year,month,nothing,D0,D1,D2,D3,D4
VA,15,05,92.1,7.9,0.0,0.0,0.0,0.0
VA,15,06,80.5,19.5,1.5,0.0,0.0,0.0
VA,15,07,100.0,0.0,0.0,0.0,0.0,0.0
VA,15,08,98.2,1.8,0.0,0.0,0.0,0.0
VA,15,09,43.9,56.1,0.0,0.0,0.0,0.0
VA,15,10,100.0,0.0,0.0,0.0,0.0,0.0
VA,15,11,100.0,0.0,0.0,0.0,0.0,0.0
VA,15,12,100.0,0.0,0.0,0.0,0.0,0.0
VA,16,01,100.0,0.0,0.0,0.0,0.0,0.0
VA,16,02,100.0,0.0,0.0,0.0,0.0,0.0
VA,16,03,100.0,0.0,0.0,0.0,0.0,0.0
VA,16,04,56.1,43.9,1.0,0.0,0.0,0.0
VA,16,05,81.1,18.9,0.8,0.0,0.0,0.0
VA,16,06,97.2,2.8,0.0,0.0,0.0,0.0
VA,16,07,98.0,2.0,0.0,0.0,0.0,0.0
VA,16,08,97.7,2.4,0.0,0.0,0.0,0.0
VT,00,01,100.0,0.0,0.0,0.0,0.0,0.0
VT,00,02,100.0,0.0,0.0,0.0,0.0,0.0
VT,00,03,100.0,0.0,0.0,0.0,0.0,0.0
VT,00,04,100.0,0.0,0.0,0.0,0.0,0.0
VT,00,05,100.0,0.0,0.0,0.0,0.0,0.0
VT,00,06,100.0,0.0,0.0,0.0,0.0,0.0
VT,00,07,100.0,0.0,0.0,0.0,0.0,0.0
VT,00,08,100.0,0.0,0.0,0.0,0.0,0.0
VT,00,09,100.0,0.0,0.0,0.0,0.0,0.0
VT,00,10,100.0,0.0,0.0,0.0,0.0,0.0
VT,00,11,100.0,0.0,0.0,0.0,0.0,0.0
VT,00,12,100.0,0.0,0.0,0.0,0.0,0.0
VT,01,01,100.0,0.0,0.0,0.0,0.0,0.0
VT,01,02,100.0,0.0,0.0,0.0,0.0,0.0
VT,01,03,100.0,0.0,0.0,0.0,0.0,0.0
VT,01,04,100.0,0.0,0.0,0.0,0.0,0.0
VT,01,05,62.3,37.7,1.4,0.0,0.0,0.0
VT,01,06,100.0,0.0,0.0,0.0,0.0,0.0
VT,01,07,69.9,30.1,0.0,0.0,0.0,0.0
VT,01,08,7.3,92.7,55.8,0.0,0.0,0.0
VT,01,09,0.7,99.3,69.2,5.2,0.0,0.0
VT,01,10,0.6,99.4,69.7,0.0,0.0,0.0
VT,01,11,0.0,100.0,98.7,13.4,0.0,0.0
VT,01,12,0.0,100.0,73.0,12.4,0.0,0.0
VT,02,01,0.0,100.0,79.8,8.3,0.0,0.0
VT,02,02,0.0,100.0,78.3,3.4,0.0,0.0
VT,02,03,0.0,100.0,77.7,7.3,0.0,0.0
VT,02,04,54.6,45.4,6.5,0.1,0.0,0.0
VT,02,05,90.8,9.2,0.4,0.0,0.0,0.0
VT,02,06,100.0,0.0,0.0,0.0,0.0,0.0
VT,02,07,79.6,20.4,0.0,0.0,0.0,0.0
VT,02,08,54.5,45.5,0.0,0.0,0.0,0.0
VT,02,09,3.2,96.8,12.8,0.0,0.0,0.0
VT,02,10,88.1,11.9,0.0,0.0,0.0,0.0
VT,02,11,98.1,1.9,0.0,0.0,0.0,0.0
VT,02,12,100.0,0.0,0.0,0.0,0.0,0.0
VT,03,01,99.9,0.1,0.0,0.0,0.0,0.0
VT,03,02,100.0,0.0,0.0,0.0,0.0,0.0
VT,03,03,42.4,57.6,0.0,0.0,0.0,0.0
VT,03,04,65.5,34.5,0.0,0.0,0.0,0.0
VT,03,05,99.0,1.0,0.0,0.0,0.0,0.0
VT,03,06,97.4,2.6,0.0,0.0,0.0,0.0
VT,03,07,63.4,36.6,0.0,0.0,0.0,0.0
VT,03,08,100.0,0.0,0.0,0.0,0.0,0.0
VT,03,09,87.0,12.9,0.0,0.0,0.0,0.0
VT,03,10,100.0,0.0,0.0,0.0,0.0,0.0
VT,03,11,100.0,0.0,0.0,0.0,0.0,0.0
VT,03,12,100.0,0.0,0.0,0.0,0.0,0.0
VT,04,01,100.0,0.0,0.0,0.0,0.0,0.0
VT,04,02,100.0,0.0,0.0,0.0,0.0,0.0
VT,04,03,55.4,44.6,0.0,0.0,0.0,0.0
VT,04,04,100.0,0.0,0.0,0.0,0.0,0.0
VT,04,05,100.0,0.0,0.0,0.0,0.0,0.0
VT,04,06,100.0,0.0,0.0,0.0,0.0,0.0
VT,04,07,100.0,0.0,0.0,0.0,0.0,0.0
VT,04,08,100.0,0.0,0.0,0.0,0.0,0.0
VT,04,09,100.0,0.0,0.0,0.0,0.0,0.0
VT,04,10,100.0,0.0,0.0,0.0,0.0,0.0
VT,04,11,81.1,18.9,0.0,0.0,0.0,0.0
VT,04,12,100.0,0.0,0.0,0.0,0.0,0.0
VT,05,01,100.0,0.0,0.0,0.0,0.0,0.0
VT,05,02,100.0,0.0,0.0,0.0,0.0,0.0
VT,05,03,100.0,0.0,0.0,0.0,0.0,0.0
VT,05,04,87.5,12.6,0.0,0.0,0.0,0.0
VT,05,05,100.0,0.0,0.0,0.0,0.0,0.0
VT,05,06,100.0,0.0,0.0,0.0,0.0,0.0
VT,05,07,100.0,0.0,0.0,0.0,0.0,0.0
VT,05,08,99.9,0.1,0.0,0.0,0.0,0.0
VT,05,09,91.5,8.5,0.0,0.0,0.0,0.0
VT,05,10,99.5,0.5,0.0,0.0,0.0,0.0
VT,05,11,100.0,0.0,0.0,0.0,0.0,0.0
VT,05,12,100.0,0.0,0.0,0.0,0.0,0.0
VT,06,01,100.0,0.0,0.0,0.0,0.0,0.0
VT,06,02,100.0,0.0,0.0,0.0,0.0,0.0
VT,06,03,98.5,1.5,0.0,0.0,0.0,0.0
VT,06,04,100.0,0.0,0.0,0.0,0.0,0.0
VT,06,05,100.0,0.0,0.0,0.0,0.0,0.0
VT,06,06,100.0,0.0,0.0,0.0,0.0,0.0
VT,06,07,100.0,0.0,0.0,0.0,0.0,0.0
VT,06,08,100.0,0.0,0.0,0.0,0.0,0.0
VT,06,09,100.0,0.0,0.0,0.0,0.0,0.0
VT,06,10,100.0,0.0,0.0,0.0,0.0,0.0
VT,06,11,100.0,0.0,0.0,0.0,0.0,0.0
VT,06,12,100.0,0.0,0.0,0.0,0.0,0.0
VT,07,01,100.0,0.0,0.0,0.0,0.0,0.0
VT,07,02,100.0,0.0,0.0,0.0,0.0,0.0
VT,07,03,100.0,0.0,0.0,0.0,0.0,0.0
VT,07,04,100.0,0.0,0.0,0.0,0.0,0.0
VT,07,05,100.0,0.0,0.0,0.0,0.0,0.0
VT,07,06,100.0,0.0,0.0,0.0,0.0,0.0
VT,07,07,95.0,5.0,0.0,0.0,0.0,0.0
VT,07,08,100.0,0.0,0.0,0.0,0.0,0.0
VT,07,09,80.8,19.2,0.0,0.0,0.0,0.0
VT,07,10,78.5,21.5,0.0,0.0,0.0,0.0
VT,07,11,100.0,0.0,0.0,0.0,0.0,0.0
VT,07,12,100.0,0.0,0.0,0.0,0.0,0.0
VT,08,01,100.0,0.0,0.0,0.0,0.0,0.0
VT,08,02,100.0,0.0,0.0,0.0,0.0,0.0
VT,08,03,100.0,0.0,0.0,0.0,0.0,0.0
VT,08,04,100.0,0.0,0.0,0.0,0.0,0.0
VT,08,05,100.0,0.0,0.0,0.0,0.0,0.0
VT,08,06,79.7,20.3,0.0,0.0,0.0,0.0
VT,08,07,100.0,0.0,0.0,0.0,0.0,0.0
VT,08,08,100.0,0.0,0.0,0.0,0.0,0.0
VT,08,09,100.0,0.0,0.0,0.0,0.0,0.0
VT,08,10,100.0,0.0,0.0,0.0,0.0,0.0
VT,08,11,100.0,0.0,0.0,0.0,0.0,0.0
VT,08,12,100.0,0.0,0.0,0.0,0.0,0.0
VT,09,01,100.0,0.0,0.0,0.0,0.0,0.0
VT,09,02,100.0,0.0,0.0,0.0,0.0,0.0
VT,09,03,100.0,0.0,0.0,0.0,0.0,0.0
VT,09,04,99.6,0.4,0.0,0.0,0.0,0.0
VT,09,05,99.6,0.4,0.0,0.0,0.0,0.0
VT,09,06,100.0,0.0,0.0,0.0,0.0,0.0
VT,09,07,100.0,0.0,0.0,0.0,0.0,0.0
VT,09,08,100.0,0.0,0.0,0.0,0.0,0.0
VT,09,09,100.0,0.0,0.0,0.0,0.0,0.0
VT,09,10,100.0,0.0,0.0,0.0,0.0,0.0
VT,09,11,100.0,0.0,0.0,0.0,0.0,0.0
VT,09,12,100.0,0.0,0.0,0.0,0.0,0.0
VT,10,01,100.0,0.0,0.0,0.0,0.0,0.0
VT,10,02,100.0,0.0,0.0,0.0,0.0,0.0
VT,10,03,100.0,0.0,0.0,0.0,0.0,0.0
VT,10,04,100.0,0.0,0.0,0.0,0.0,0.0
VT,10,05,100.0,0.0,0.0,0.0,0.0,0.0
VT,10,06,80.0,20.0,0.0,0.0,0.0,0.0
VT,10,07,100.0,0.0,0.0,0.0,0.0,0.0
VT,10,08,89.8,10.2,0.0,0.0,0.0,0.0
VT,10,09,73.4,26.6,12.8,0.0,0.0,0.0
VT,10,10,89.1,10.9,0.0,0.0,0.0,0.0
VT,10,11,100.0,0.0,0.0,0.0,0.0,0.0
VT,10,12,100.0,0.0,0.0,0.0,0.0,0.0
VT,11,01,100.0,0.0,0.0,0.0,0.0,0.0
VT,11,02,58.1,41.9,0.0,0.0,0.0,0.0
VT,11,03,91.6,8.4,0.0,0.0,0.0,0.0
VT,11,04,100.0,0.0,0.0,0.0,0.0,0.0
VT,11,05,100.0,0.0,0.0,0.0,0.0,0.0
VT,11,06,100.0,0.0,0.0,0.0,0.0,0.0
VT,11,07,100.0,0.0,0.0,0.0,0.0,0.0
VT,11,08,89.9,10.1,0.0,0.0,0.0,0.0
VT,11,09,100.0,0.0,0.0,0.0,0.0,0.0
VT,11,10,100.0,0.0,0.0,0.0,0.0,0.0
VT,11,11,100.0,0.0,0.0,0.0,0.0,0.0
VT,11,12,79.4,20.6,0.0,0.0,0.0,0.0
VT,12,01,48.4,51.6,0.0,0.0,0.0,0.0
VT,12,02,25.3,74.7,0.0,0.0,0.0,0.0
VT,12,03,16.9,83.1,0.0,0.0,0.0,0.0
VT,12,04,0.9,99.1,9.1,0.0,0.0,0.0
VT,12,05,55.3,44.7,3.7,0.0,0.0,0.0
VT,12,06,92.6,7.4,0.0,0.0,0.0,0.0
VT,12,07,57.6,42.4,0.0,0.0,0.0,0.0
VT,12,08,81.0,19.0,0.0,0.0,0.0,0.0
VT,12,09,87.0,13.0,0.0,0.0,0.0,0.0
VT,12,10,100.0,0.0,0.0,0.0,0.0,0.0
VT,12,11,92.7,7.3,0.0,0.0,0.0,0.0
VT,12,12,70.8,29.2,0.0,0.0,0.0,0.0
VT,13,01,70.8,29.2,0.0,0.0,0.0,0.0
VT,13,02,70.8,29.2,0.0,0.0,0.0,0.0
VT,13,03,70.8,29.2,0.0,0.0,0.0,0.0
VT,13,04,46.6,53.4,0.0,0.0,0.0,0.0
VT,13,05,27.1,72.9,9.8,0.0,0.0,0.0
VT,13,06,94.7,5.3,0.0,0.0,0.0,0.0
VT,13,07,100.0,0.0,0.0,0.0,0.0,0.0
VT,13,08,100.0,0.0,0.0,0.0,0.0,0.0
VT,13,09,100.0,0.0,0.0,0.0,0.0,0.0
VT,13,10,99.9,0.1,0.0,0.0,0.0,0.0
VT,13,11,98.3,1.7,0.0,0.0,0.0,0.0
VT,13,12,96.4,3.6,0.0,0.0,0.0,0.0
VT,14,01,89.8,10.2,0.0,0.0,0.0,0.0
VT,14,02,92.3,7.7,0.0,0.0,0.0,0.0
VT,14,03,90.8,9.2,0.0,0.0,0.0,0.0
VT,14,04,92.3,7.7,0.0,0.0,0.0,0.0
VT,14,05,100.0,0.0,0.0,0.0,0.0,0.0
VT,14,06,100.0,0.0,0.0,0.0,0.0,0.0
VT,14,07,100.0,0.0,0.0,0.0,0.0,0.0
VT,14,08,100.0,0.0,0.0,0.0,0.0,0.0
VT,14,09,91.6,8.4,0.0,0.0,0.0,0.0
VT,14,10,61.4,38.6,0.0,0.0,0.0,0.0
VT,14,11,100.0,0.0,0.0,0.0,0.0,0.0
VT,14,12,100.0,0.0,0.0,0.0,0.0,0.0
VT,15,01,100.0,0.0,0.0,0.0,0.0,0.0
VT,15,02,100.0,0.0,0.0,0.0,0.0,0.0
VT,15,03,74.9,25.1,0.0,0.0,0.0,0.0
VT,15,04,17.3,82.7,0.0,0.0,0.0,0.0
VT,15,05,4.3,95.7,14.1,0.0,0.0,0.0
VT,15,06,75.3,24.7,14.7,0.0,0.0,0.0
VT,15,07,99.2,0.8,0.0,0.0,0.0,0.0
VT,15,08,84.0,16.0,0.0,0.0,0.0,0.0
VT,15,09,47.9,52.1,0.0,0.0,0.0,0.0
VT,15,10,90.5,9.5,0.0,0.0,0.0,0.0
VT,15,11,74.2,25.8,0.0,0.0,0.0,0.0
VT,15,12,42.1,57.9,0.0,0.0,0.0,0.0
VT,16,01,39.3,60.7,0.0,0.0,0.0,0.0
VT,16,02,34.2,65.8,0.0,0.0,0.0,0.0
VT,16,03,100.0,0.0,0.0,0.0,0.0,0.0
VT,16,04,100.0,0.0,0.0,0.0,0.0,0.0
VT,16,05,86.2,13.8,0.0,0.0,0.0,0.0
VT,16,06,36.5,63.5,2.9,0.0,0.0,0.0
VT,16,07,6.9,93.1,14.8,0.0,0.0,0.0
VT,16,08,15.7,84.3,9.4,0.0,0.0,0.0
WA,00,01,100.0,0.0,0.0,0.0,0.0,0.0
WA,00,02,100.0,0.0,0.0,0.0,0.0,0.0
WA,00,03,100.0,0.0,0.0,0.0,0.0,0.0
WA,00,04,100.0,0.0,0.0,0.0,0.0,0.0
WA,00,05,100.0,0.0,0.0,0.0,0.0,0.0
WA,00,06,100.0,0.0,0.0,0.0,0.0,0.0
WA,00,07,100.0,0.0,0.0,0.0,0.0,0.0
WA,00,08,89.7,10.3,0.0,0.0,0.0,0.0
WA,00,09,96.2,3.8,0.0,0.0,0.0,0.0
WA,00,10,100.0,0.0,0.0,0.0,0.0,0.0
WA,00,11,100.0,0.0,0.0,0.0,0.0,0.0
WA,00,12,100.0,0.0,0.0,0.0,0.0,0.0
WA,01,01,55.2,44.8,1.1,0.0,0.0,0.0
WA,01,02,0.0,100.0,76.3,0.0,0.0,0.0
WA,01,03,0.0,100.0,100.0,35.2,0.0,0.0
WA,01,04,0.0,100.0,100.0,46.4,0.0,0.0
WA,01,05,0.0,100.0,100.0,52.3,0.0,0.0
WA,01,06,0.0,100.0,99.3,58.6,0.0,0.0
WA,01,07,0.0,100.0,100.0,69.4,0.0,0.0
WA,01,08,0.0,100.0,100.0,61.3,0.0,0.0
WA,01,09,0.0,100.0,100.0,66.1,5.4,0.0
WA,01,10,0.0,100.0,94.6,68.0,5.8,0.0
WA,01,11,0.0,100.0,87.4,67.7,5.8,0.0
WA,01,12,20.7,79.3,64.9,46.7,0.9,0.0
WA,02,01,45.0,55.0,20.7,9.5,0.3,0.0
WA,02,02,90.5,9.6,0.8,0.0,0.0,0.0
WA,02,03,97.2,2.8,0.0,0.0,0.0,0.0
WA,02,04,95.7,4.3,0.1,0.0,0.0,0.0
WA,02,05,98.1,1.9,0.4,0.0,0.0,0.0
WA,02,06,97.6,2.4,0.4,0.0,0.0,0.0
WA,02,07,87.9,12.1,0.3,0.0,0.0,0.0
WA,02,08,71.5,28.5,0.0,0.0,0.0,0.0
WA,02,09,56.8,43.2,0.0,0.0,0.0,0.0
WA,02,10,33.4,66.6,0.0,0.0,0.0,0.0
WA,02,11,0.0,100.0,31.7,0.1,0.0,0.0
WA,02,12,7.8,92.2,24.0,0.1,0.0,0.0
WA,03,01,33.3,66.7,8.2,1.3,0.0,0.0
WA,03,02,8.4,91.6,0.3,0.0,0.0,0.0
WA,03,03,50.3,49.7,0.0,0.0,0.0,0.0
WA,03,04,97.8,2.2,0.0,0.0,0.0,0.0
WA,03,05,100.0,0.0,0.0,0.0,0.0,0.0
WA,03,06,72.0,28.0,0.0,0.0,0.0,0.0
WA,03,07,0.1,99.9,20.0,0.0,0.0,0.0
WA,03,08,0.0,100.0,94.9,0.2,0.0,0.0
WA,03,09,0.0,100.0,72.6,11.9,0.0,0.0
WA,03,10,30.3,69.7,55.1,11.7,0.0,0.0
WA,03,11,42.4,57.6,46.5,9.2,0.0,0.0
WA,03,12,52.2,47.8,38.9,5.5,0.0,0.0
WA,04,01,51.1,48.9,14.6,0.0,0.0,0.0
WA,04,02,55.0,45.0,6.0,0.0,0.0,0.0
WA,04,03,56.1,43.9,6.0,0.0,0.0,0.0
WA,04,04,56.4,43.6,6.0,0.0,0.0,0.0
WA,04,05,34.0,66.0,11.6,0.0,0.0,0.0
WA,04,06,48.6,51.4,6.3,0.0,0.0,0.0
WA,04,07,21.8,78.2,21.8,0.0,0.0,0.0
WA,04,08,30.6,69.4,18.2,0.0,0.0,0.0
WA,04,09,85.3,14.7,0.0,0.0,0.0,0.0
WA,04,10,86.1,13.9,0.0,0.0,0.0,0.0
WA,04,11,78.7,21.3,0.0,0.0,0.0,0.0
WA,04,12,72.1,27.9,0.0,0.0,0.0,0.0
WA,05,01,30.4,69.6,0.0,0.0,0.0,0.0
WA,05,02,19.8,80.2,63.5,9.7,0.0,0.0
WA,05,03,3.1,96.9,83.3,49.2,0.0,0.0
WA,05,04,16.5,83.5,74.9,50.3,6.8,0.0
WA,05,05,22.0,78.0,68.7,42.7,5.5,0.0
WA,05,06,15.9,84.1,68.5,43.8,0.0,0.0
WA,05,07,14.8,85.2,67.0,47.0,0.0,0.0
WA,05,08,15.1,84.9,66.2,48.0,0.0,0.0
WA,05,09,9.7,90.3,68.3,50.5,7.1,0.0
WA,05,10,18.5,81.6,65.2,49.1,8.9,0.0
WA,05,11,29.1,70.9,59.0,42.2,1.4,0.0
WA,05,12,39.2,60.8,53.4,16.6,0.0,0.0
WA,06,01,79.0,21.0,4.3,0.0,0.0,0.0
WA,06,02,100.0,0.0,0.0,0.0,0.0,0.0
WA,06,03,100.0,0.0,0.0,0.0,0.0,0.0
WA,06,04,100.0,0.0,0.0,0.0,0.0,0.0
WA,06,05,100.0,0.0,0.0,0.0,0.0,0.0
WA,06,06,100.0,0.0,0.0,0.0,0.0,0.0
WA,06,07,100.0,0.0,0.0,0.0,0.0,0.0
WA,06,08,89.4,10.6,0.0,0.0,0.0,0.0
WA,06,09,24.6,75.4,18.3,0.0,0.0,0.0
WA,06,10,16.7,83.3,14.7,0.0,0.0,0.0
WA,06,11,100.0,0.0,0.0,0.0,0.0,0.0
WA,06,12,100.0,0.0,0.0,0.0,0.0,0.0
WA,07,01,100.0,0.0,0.0,0.0,0.0,0.0
WA,07,02,100.0,0.0,0.0,0.0,0.0,0.0
WA,07,03,100.0,0.0,0.0,0.0,0.0,0.0
WA,07,04,98.8,1.1,0.0,0.0,0.0,0.0
WA,07,05,97.7,2.3,0.0,0.0,0.0,0.0
WA,07,06,97.2,2.8,0.0,0.0,0.0,0.0
WA,07,07,57.6,42.4,2.6,0.1,0.0,0.0
WA,07,08,50.2,49.8,10.0,4.2,0.1,0.0
WA,07,09,40.0,60.0,11.0,4.7,0.2,0.0
WA,07,10,43.8,56.2,8.0,2.7,0.2,0.0
WA,07,11,59.2,40.8,4.9,1.4,0.0,0.0
WA,07,12,95.4,4.6,0.5,0.0,0.0,0.0
WA,08,01,97.9,2.1,0.2,0.0,0.0,0.0
WA,08,02,100.0,0.0,0.0,0.0,0.0,0.0
WA,08,03,100.0,0.0,0.0,0.0,0.0,0.0
WA,08,04,100.0,0.0,0.0,0.0,0.0,0.0
WA,08,05,98.7,1.3,0.0,0.0,0.0,0.0
WA,08,06,73.5,26.5,0.0,0.0,0.0,0.0
WA,08,07,72.3,27.7,3.0,0.0,0.0,0.0
WA,08,08,66.7,33.3,5.1,0.0,0.0,0.0
WA,08,09,66.5,33.5,5.1,0.0,0.0,0.0
WA,08,10,59.9,40.1,6.8,0.0,0.0,0.0
WA,08,11,59.5,40.5,2.1,0.0,0.0,0.0
WA,08,12,57.2,42.8,0.0,0.0,0.0,0.0
WA,09,01,62.4,37.6,0.0,0.0,0.0,0.0
WA,09,02,63.8,36.2,0.0,0.0,0.0,0.0
WA,09,03,45.7,54.3,9.5,0.0,0.0,0.0
WA,09,04,49.4,50.6,10.9,0.0,0.0,0.0
WA,09,05,49.9,50.1,10.9,0.0,0.0,0.0
WA,09,06,50.2,49.8,11.6,0.0,0.0,0.0
WA,09,07,31.7,68.3,16.3,0.0,0.0,0.0
WA,09,08,27.0,73.0,29.7,9.6,0.0,0.0
WA,09,09,11.0,89.0,31.1,10.8,0.0,0.0
WA,09,10,4.1,95.9,24.3,8.8,0.0,0.0
WA,09,11,38.4,61.6,17.9,7.8,0.0,0.0
WA,09,12,43.5,56.5,17.6,7.8,0.0,0.0
WA,10,01,45.8,54.3,16.8,7.1,0.0,0.0
WA,10,02,35.2,64.8,16.3,5.5,0.0,0.0
WA,10,03,22.4,77.6,8.7,0.8,0.0,0.0
WA,10,04,42.4,57.6,6.1,0.0,0.0,0.0
WA,10,05,49.3,50.7,5.8,0.0,0.0,0.0
WA,10,06,89.3,10.7,0.5,0.0,0.0,0.0
WA,10,07,100.0,0.0,0.0,0.0,0.0,0.0
WA,10,08,100.0,0.0,0.0,0.0,0.0,0.0
WA,10,09,100.0,0.0,0.0,0.0,0.0,0.0
WA,10,10,100.0,0.0,0.0,0.0,0.0,0.0
WA,10,11,100.0,0.0,0.0,0.0,0.0,0.0
WA,10,12,100.0,0.0,0.0,0.0,0.0,0.0
WA,11,01,100.0,0.0,0.0,0.0,0.0,0.0
WA,11,02,100.0,0.0,0.0,0.0,0.0,0.0
WA,11,03,92.7,7.3,0.0,0.0,0.0,0.0
WA,11,04,100.0,0.0,0.0,0.0,0.0,0.0
WA,11,05,100.0,0.0,0.0,0.0,0.0,0.0
WA,11,06,100.0,0.0,0.0,0.0,0.0,0.0
WA,11,07,100.0,0.0,0.0,0.0,0.0,0.0
WA,11,08,100.0,0.0,0.0,0.0,0.0,0.0
WA,11,09,100.0,0.0,0.0,0.0,0.0,0.0
WA,11,10,100.0,0.0,0.0,0.0,0.0,0.0
WA,11,11,89.0,11.0,0.0,0.0,0.0,0.0
WA,11,12,73.2,26.8,0.0,0.0,0.0,0.0
WA,12,01,53.3,46.7,16.5,0.0,0.0,0.0
WA,12,02,55.5,44.5,18.3,0.0,0.0,0.0
WA,12,03,64.5,35.5,13.6,0.0,0.0,0.0
WA,12,04,74.8,25.2,8.5,0.0,0.0,0.0
WA,12,05,78.0,21.9,4.6,0.0,0.0,0.0
WA,12,06,83.8,16.2,3.5,0.0,0.0,0.0
WA,12,07,91.6,8.4,1.6,0.0,0.0,0.0
WA,12,08,95.8,4.2,0.0,0.0,0.0,0.0
WA,12,09,97.9,2.1,0.0,0.0,0.0,0.0
WA,12,10,96.9,3.1,0.0,0.0,0.0,0.0
WA,12,11,100.0,0.0,0.0,0.0,0.0,0.0
WA,12,12,100.0,0.0,0.0,0.0,0.0,0.0
WA,13,01,100.0,0.0,0.0,0.0,0.0,0.0
WA,13,02,100.0,0.0,0.0,0.0,0.0,0.0
WA,13,03,100.0,0.0,0.0,0.0,0.0,0.0
WA,13,04,98.8,1.2,0.0,0.0,0.0,0.0
WA,13,05,82.6,17.4,0.0,0.0,0.0,0.0
WA,13,06,86.3,13.7,1.3,0.0,0.0,0.0
WA,13,07,83.6,16.4,2.1,0.0,0.0,0.0
WA,13,08,80.3,19.7,3.1,0.0,0.0,0.0
WA,13,09,88.8,11.2,3.1,0.0,0.0,0.0
WA,13,10,98.6,1.4,0.0,0.0,0.0,0.0
WA,13,11,99.0,1.0,0.0,0.0,0.0,0.0
WA,13,12,39.8,60.2,0.0,0.0,0.0,0.0
WA,14,01,0.0,100.0,83.5,0.2,0.0,0.0
WA,14,02,0.0,100.0,77.6,11.7,0.0,0.0
WA,14,03,30.5,69.5,46.2,22.6,0.0,0.0
WA,14,04,42.8,57.2,35.2,16.8,0.0,0.0
WA,14,05,44.3,55.7,34.5,15.2,0.0,0.0
WA,14,06,47.6,52.4,34.3,16.0,0.0,0.0
WA,14,07,45.3,54.7,33.4,18.3,0.0,0.0
WA,14,08,37.6,62.4,40.6,20.0,0.0,0.0
WA,14,09,33.0,67.0,40.3,20.0,0.0,0.0
WA,14,10,36.8,63.2,40.1,19.8,0.0,0.0
WA,14,11,47.7,52.3,35.4,16.4,0.0,0.0
WA,14,12,51.0,49.0,36.6,15.4,0.0,0.0
WA,15,01,43.4,56.6,26.8,10.0,0.0,0.0
WA,15,02,32.6,67.3,21.6,1.5,0.0,0.0
WA,15,03,37.5,62.5,28.4,0.0,0.0,0.0
WA,15,04,34.2,65.8,37.8,3.8,0.0,0.0
WA,15,05,21.1,78.9,51.8,19.6,0.0,0.0
WA,15,06,5.9,94.1,71.5,30.3,0.0,0.0
WA,15,07,0.0,100.0,100.0,95.8,7.9,0.0
WA,15,08,0.0,100.0,100.0,100.0,52.4,0.0
WA,15,09,0.0,100.0,100.0,100.0,68.0,0.0
WA,15,10,0.0,100.0,100.0,93.2,68.0,0.0
WA,15,11,6.6,93.4,84.1,64.8,47.6,0.0
WA,15,12,41.5,58.5,47.6,34.3,15.7,0.0
WA,16,01,62.5,37.5,20.8,0.0,0.0,0.0
WA,16,02,70.8,29.2,7.7,0.0,0.0,0.0
WA,16,03,85.5,14.5,2.8,0.0,0.0,0.0
WA,16,04,96.7,3.3,0.0,0.0,0.0,0.0
WA,16,05,76.3,23.7,0.0,0.0,0.0,0.0
WA,16,06,1.3,98.7,2.7,0.0,0.0,0.0
WA,16,07,0.0,100.0,3.6,0.0,0.0,0.0
WA,16,08,0.0,100.0,5.4,0.0,0.0,0.0
WI,00,01,41.8,58.2,3.4,0.0,0.0,0.0
WI,00,02,29.4,70.6,7.7,0.0,0.0,0.0
WI,00,03,37.3,62.7,20.4,0.0,0.0,0.0
WI,00,04,23.9,76.1,34.9,0.0,0.0,0.0
WI,00,05,31.8,68.2,16.6,0.0,0.0,0.0
WI,00,06,90.2,9.8,0.1,0.0,0.0,0.0
WI,00,07,100.0,0.0,0.0,0.0,0.0,0.0
WI,00,08,100.0,0.0,0.0,0.0,0.0,0.0
WI,00,09,100.0,0.0,0.0,0.0,0.0,0.0
WI,00,10,68.1,31.9,0.7,0.0,0.0,0.0
WI,00,11,96.0,4.0,0.0,0.0,0.0,0.0
WI,00,12,100.0,0.0,0.0,0.0,0.0,0.0
WI,01,01,100.0,0.0,0.0,0.0,0.0,0.0
WI,01,02,100.0,0.0,0.0,0.0,0.0,0.0
WI,01,03,100.0,0.0,0.0,0.0,0.0,0.0
WI,01,04,100.0,0.0,0.0,0.0,0.0,0.0
WI,01,05,100.0,0.0,0.0,0.0,0.0,0.0
WI,01,06,100.0,0.0,0.0,0.0,0.0,0.0
WI,01,07,50.0,50.0,0.0,0.0,0.0,0.0
WI,01,08,73.1,26.9,0.0,0.0,0.0,0.0
WI,01,09,95.6,4.4,0.0,0.0,0.0,0.0
WI,01,10,99.0,1.0,0.0,0.0,0.0,0.0
WI,01,11,98.0,2.0,0.0,0.0,0.0,0.0
WI,01,12,100.0,0.0,0.0,0.0,0.0,0.0
WI,02,01,99.8,0.2,0.0,0.0,0.0,0.0
WI,02,02,100.0,0.0,0.0,0.0,0.0,0.0
WI,02,03,100.0,0.0,0.0,0.0,0.0,0.0
WI,02,04,100.0,0.0,0.0,0.0,0.0,0.0
WI,02,05,100.0,0.0,0.0,0.0,0.0,0.0
WI,02,06,98.5,1.5,0.0,0.0,0.0,0.0
WI,02,07,90.9,9.1,0.0,0.0,0.0,0.0
WI,02,08,82.6,17.4,0.6,0.0,0.0,0.0
WI,02,09,100.0,0.0,0.0,0.0,0.0,0.0
WI,02,10,100.0,0.0,0.0,0.0,0.0,0.0
